"Direction","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"-1","GO:0050890","cognition","25/408","266/14231",1.94395550070282e-07,0.000221027740429911,0.000201830327248409,"Mef2c/Chrm1/Adcy1/Kalrn/Grin2a/Plcb1/Meis2/Amph/Thra/Slc24a2/Neurod2/Rin1/Atp1a3/Ccnd2/Drd1/Synpo/Camk4/Zfp385a/Plk2/Nptx2/Tbr1/Sobp/Ptgs2/Neto1/Atxn1",25,"BP"
"1","GO:0042277","peptide binding","24/460","247/14184",1.69123657716731e-06,0.000238041548236299,0.000210069385374466,"Cckar/Calcr/Apoe/Prlr/Sstr5/Ghr/Oprk1/Ghsr/Avpr1a/Gpr37l1/Npy4r/Glp1r/H2-Ab1/Npffr1/Npr2/Ednrb/H2-K1/Itgb1/Lbp/H2-Q2/Grpr/Pom121/Fzd5/Anpep",24,"MF"
"-1","GO:0007611","learning or memory","23/408","239/14231",3.9653244691125e-07,0.000254435528854522,0.000232336474835449,"Mef2c/Adcy1/Kalrn/Grin2a/Plcb1/Meis2/Amph/Thra/Slc24a2/Neurod2/Rin1/Atp1a3/Ccnd2/Drd1/Synpo/Camk4/Zfp385a/Plk2/Nptx2/Tbr1/Ptgs2/Neto1/Atxn1",23,"BP"
"-1","GO:0050806","positive regulation of synaptic transmission","18/408","154/14231",4.35950450964348e-07,0.000254435528854522,0.000232336474835449,"Syt1/Kalrn/Prkce/Grin2a/Rab3a/Tshz3/Rab3b/Slc24a2/Nat8l/Ptk2b/Cckbr/Drd1/Arc/Plk2/Clstn1/Ptgs2/Neto1/Snap47",18,"BP"
"-1","GO:0007215","glutamate receptor signaling pathway","12/408","68/14231",4.47555899480249e-07,0.000254435528854522,0.000232336474835449,"Mef2c/Kalrn/Homer1/Grin2a/Plcb1/Ptk2b/Atp1a3/Camk2a/Arc/Kcnb1/Cdk5r1/Neto1",12,"BP"
"1","GO:0009897","external side of plasma membrane","22/461","206/14388",7.76869792450011e-07,0.000298318000300804,0.00026822451781432,"Dlk1/Apoe/Itgb6/Ly75/Cd274/Itga3/H2-Ab1/Antxr1/Vcam1/H2-K1/Kcnj5/Glra1/Ly6c1/Cd24a/Itgb1/Plet1/Il7r/P4hb/Cd83/Lrp2/Serpine2/Anpep",22,"CC"
"-1","GO:0005516","calmodulin binding","18/413","156/14184",6.62078119703857e-07,0.000409164277976984,0.000360309881986205,"Camkk2/Syt1/Adcy1/Esrrg/Plcb1/Atp2b2/Akap5/Arpp21/Atp2b1/Iqgap2/Syt7/Ppp3ca/Itpka/Camk2a/Strn4/Camk2g/Camk4/Ndufaf4",18,"MF"
"-1","GO:0034762","regulation of transmembrane transport","29/408","368/14231",8.66360200542483e-07,0.000422164949150059,0.000385497719309054,"Mef2c/Kcnh3/Kcnip2/Prkce/Homer1/Nos1ap/Plcb1/Kcnab2/Ptpn3/Cacnb4/Scn1b/Fgf12/Kcnv1/Kcnh7/Ptk2b/Ppp2ca/Kcns1/Kcna1/Azin2/Azin1/Kcnj4/Drd1/Kcnj11/Arc/Kcnb1/Sestd1/Thy1/Scn4b/Neto1",29,"BP"
"-1","GO:0016358","dendrite development","23/408","255/14231",1.23928177660077e-06,0.000528398767498155,0.000482504575916012,"Mef2c/Kalrn/Pacsin1/Akap5/Lzts1/Bcl11a/Lzts3/Mef2a/Palm/Ppp3ca/Mapk8/Itpka/Camk2a/Arc/Nck2/Nsmf/Plk2/Asap1/Dclk1/Zfp365/Numb/Cdk5r1/Rbfox2",23,"BP"
"1","GO:0007626","locomotory behavior","23/458","218/14231",5.83104391484327e-07,0.000709249308175436,0.000610111331721496,"Avp/Zfhx3/Lmx1a/Fign/Apoe/Slc6a3/Oprk1/Bsx/Ghsr/Kcnj10/Gaa/Th/Selenop/Nkx2-1/Slitrk6/Lmx1b/Klhl1/Zic1/Slc18a2/Ankfn1/Sncg/Glra1/Hipk2",23,"BP"
"-1","GO:0010975","regulation of neuron projection development","34/408","491/14231",1.90758250605439e-06,0.000722973769794613,0.000660179723440343,"Mef2c/Syt1/Mgll/Kalrn/Sema7a/Pacsin1/Akap5/Lzts1/Enc1/Bcl11a/Scn1b/Lzts3/Efnb2/Ptk2b/Palm/Ppp3ca/Itpka/Ttl/Arc/Nsmf/Inpp5j/Plk2/Asap1/Zfp365/Spock1/Chn1/Olfm1/Numb/Tbr1/Thy1/Cx3cl1/Cdk5r1/Cpne6/Epha7",34,"BP"
"-1","GO:0043195","terminal bouton","12/411","105/14388",4.45903511169938e-05,0.000728309068244232,0.000612418857446431,"Cplx1/Syt1/Pacsin1/Grin2a/Rab3a/Amph/Epn1/Ppp2ca/Sept5/Sncb/Prss12/Hspa8",12,"CC"
"-1","GO:0098662","inorganic cation transmembrane transport","32/408","450/14231",2.20541450420408e-06,0.000752266887384013,0.000686928580835778,"Kcnh3/Kcnip2/Prkce/Grin2a/Nos1ap/Plcb1/Atp2b2/Kcnab2/Kcnk1/Itpr1/Ptpn3/Slc24a2/Cacnb4/Scn1b/Fgf12/Kcnv1/Atp2b1/Kcnh7/Ptk2b/Ppp2ca/Kcns1/Atp1a3/Kcna1/Kcnj4/Drd1/Kcnj11/Kcnb1/Sestd1/Atp2a2/Thy1/Scn4b/Neto1",32,"BP"
"-1","GO:0008076","voltage-gated potassium channel complex","10/411","75/14388",5.12220125959234e-05,0.000798597741836441,0.000671523035946555,"Kcnip2/Nos1ap/Calm3/Kcnab2/Kcnk1/Kcnv1/Kcns1/Kcna1/Kcnj11/Kcnb1",10,"CC"
"1","GO:0005179","hormone activity","11/460","67/14184",9.23276328733693e-06,0.00103960914615414,0.000917445109815375,"Hcrt/Oxt/Avp/Pmch/Agt/Gal/Pdyn/Igf2/Copa/Ghrh/Adcyap1",11,"MF"
"-1","GO:0035235","ionotropic glutamate receptor signaling pathway","6/408","16/14231",3.35909196073178e-06,0.00104162387982328,0.000951153407828261,"Kalrn/Grin2a/Ptk2b/Atp1a3/Camk2a/Cdk5r1",6,"BP"
"-1","GO:0034765","regulation of ion transmembrane transport","27/408","355/14231",4.06739134224468e-06,0.00107972138374622,0.000985941944638879,"Mef2c/Kcnh3/Kcnip2/Prkce/Homer1/Nos1ap/Plcb1/Kcnab2/Ptpn3/Cacnb4/Scn1b/Fgf12/Kcnv1/Kcnh7/Ptk2b/Ppp2ca/Kcns1/Kcna1/Kcnj4/Drd1/Kcnj11/Arc/Kcnb1/Sestd1/Thy1/Scn4b/Neto1",27,"BP"
"-1","GO:1904062","regulation of cation transmembrane transport","22/408","254/14231",4.11503312480235e-06,0.00107972138374622,0.000985941944638879,"Mef2c/Kcnip2/Prkce/Homer1/Nos1ap/Plcb1/Kcnab2/Ptpn3/Cacnb4/Scn1b/Fgf12/Ptk2b/Ppp2ca/Kcns1/Kcna1/Drd1/Kcnj11/Arc/Sestd1/Thy1/Scn4b/Neto1",22,"BP"
"1","GO:0033218","amide binding","24/460","276/14184",1.15245331051301e-05,0.00108138535636471,0.000954312215021302,"Cckar/Calcr/Apoe/Prlr/Sstr5/Ghr/Oprk1/Ghsr/Avpr1a/Gpr37l1/Npy4r/Glp1r/H2-Ab1/Npffr1/Npr2/Ednrb/H2-K1/Itgb1/Lbp/H2-Q2/Grpr/Pom121/Fzd5/Anpep",24,"MF"
"1","GO:0008188","neuropeptide receptor activity","8/460","36/14184",1.56573767220573e-05,0.00115206272305451,0.00101668431388563,"Gal/Sstr5/Brs3/Gpr139/Ntsr2/Npy4r/Grpr/Rxfp3",8,"MF"
"1","GO:0042562","hormone binding","11/460","71/14184",1.6370340647311e-05,0.00115206272305451,0.00101668431388563,"Calcr/Prlr/Ghr/Ghsr/Avpr1a/Esr2/Glp1r/Npr2/Ednrb/Mtnr1a/Lrp2",11,"MF"
"1","GO:0007389","pattern specification process","29/458","336/14231",1.41358293248626e-06,0.00128954103016059,0.00110929060649316,"Lhx1/Pitx2/Ahi1/Fezf1/Foxb1/Foxa1/Ptch1/Pax7/Uncx/Adgrg1/Sf3b1/Nkx2-1/Lmx1b/Tbx3/Epb41l5/Fgf1/Zic1/Ccdc40/Gpc3/Sfrp1/Irx2/Meox2/Smo/Dyx1c1/Hipk2/Fzd5/Lrp2/Pgap1/Rpgrip1l",29,"BP"
"1","GO:0042755","eating behavior","9/458","38/14231",2.43141136430345e-06,0.00138412734906275,0.00119065576867639,"Hcrt/Oxt/Cckar/Oprk1/Bsx/Ghsr/Th/P2ry1/Cpt1a",9,"BP"
"1","GO:0035813","regulation of renal sodium excretion","7/458","21/14231",2.68491874999978e-06,0.00138412734906275,0.00119065576867639,"Oxt/Avp/Agt/Ptger4/Avpr1a/Ednrb/Anpep",7,"BP"
"1","GO:0010817","regulation of hormone levels","30/458","366/14231",2.69543454762485e-06,0.00138412734906275,0.00119065576867639,"Cckar/Agt/Pcsk1/Gal/Sstr5/Oprk1/Foxa1/Ghsr/Ptger4/Cd38/Sytl4/Igf2/Cpq/Ucp2/P2ry1/Glp1r/Cpt1a/Npvf/Tbx3/Ghrh/Slc18a2/Adh7/Sfrp1/Tcf7l2/Rdh10/Adcyap1/Mtnr1a/Lrp2/Gck/Rab11fip1",30,"BP"
"1","GO:0035637","multicellular organismal signaling","15/458","114/14231",3.67608449014482e-06,0.00138412734906275,0.00119065576867639,"Hcrt/Avp/Agt/Ghsr/Scn5a/Scn9a/Avpr1a/Scn7a/Kcnd3/Cacng4/Chrm5/Scn3a/Kcnj5/Glra1/Dsp",15,"BP"
"1","GO:0035812","renal sodium excretion","7/458","22/14231",3.8292513029017e-06,0.00138412734906275,0.00119065576867639,"Oxt/Avp/Agt/Ptger4/Avpr1a/Ednrb/Anpep",7,"BP"
"1","GO:0019226","transmission of nerve impulse","12/458","74/14231",3.83509053810147e-06,0.00138412734906275,0.00119065576867639,"Hcrt/Avp/Agt/Ghsr/Scn5a/Scn9a/Avpr1a/Scn7a/Cacng4/Chrm5/Scn3a/Glra1",12,"BP"
"1","GO:0003002","regionalization","24/458","262/14231",4.17248584261175e-06,0.00138412734906275,0.00119065576867639,"Lhx1/Pitx2/Fezf1/Foxb1/Foxa1/Ptch1/Pax7/Adgrg1/Sf3b1/Nkx2-1/Lmx1b/Tbx3/Epb41l5/Fgf1/Gpc3/Sfrp1/Irx2/Meox2/Smo/Hipk2/Fzd5/Lrp2/Pgap1/Rpgrip1l",24,"BP"
"-1","GO:0030133","transport vesicle","19/411","248/14388",9.51488871026055e-05,0.00141895949026929,0.00119317139890681,"Syt1/Slc30a3/Grin2a/Rab3a/Calm3/Amph/Rab3b/Sort1/Rph3a/Sept5/Syt7/Azin2/Dnm1/Cttnbp2/Slc2a3/Slc6a17/Hspa8/Trim9/Snap47",19,"CC"
"1","GO:0046879","hormone secretion","24/458","265/14231",5.07908382336201e-06,0.00154446473928733,0.00132858140011101,"Cckar/Agt/Gal/Sstr5/Oprk1/Ghsr/Ptger4/Cd38/Sytl4/Ucp2/P2ry1/Glp1r/Cpt1a/Npvf/Tbx3/Ghrh/Slc18a2/Sfrp1/Tcf7l2/Adcyap1/Mtnr1a/Lrp2/Gck/Rab11fip1",24,"BP"
"-1","GO:0034705","potassium channel complex","10/411","82/14388",0.000110694532513693,0.00158200936050819,0.00133027639950666,"Kcnip2/Nos1ap/Calm3/Kcnab2/Kcnk1/Kcnv1/Kcns1/Kcna1/Kcnj11/Kcnb1",10,"CC"
"1","GO:0050840","extracellular matrix binding","9/460","50/14184",2.81679089858443e-05,0.00164549989448399,0.00145213788949508,"Bcam/Sparc/Adgrg1/Vtn/Itga3/Smoc1/Itgb1/Ache/Bgn",9,"MF"
"1","GO:0017046","peptide hormone binding","8/460","39/14184",2.92273515894136e-05,0.00164549989448399,0.00145213788949508,"Calcr/Prlr/Ghr/Ghsr/Avpr1a/Glp1r/Npr2/Ednrb",8,"MF"
"-1","GO:0007409","axonogenesis","28/408","388/14231",7.3283652649002e-06,0.00178550385132675,0.00163042352021351,"Mgll/Bcl11b/Adcy1/Kalrn/Sema7a/Rab3a/Foxg1/Pip5k1c/Bcl11a/Scn1b/Plppr4/Efnb2/Ttl/Rnf165/Bhlhe22/Nrn1/Dclk1/Chn1/Olfm1/Numb/Flrt2/Tbr1/Nr4a3/Thy1/Ablim1/Cdk5r1/Epha7/Nptx1",28,"BP"
"1","GO:0046883","regulation of hormone secretion","21/458","216/14231",6.64091589470164e-06,0.00182356194825589,0.00156866675215966,"Cckar/Agt/Gal/Sstr5/Oprk1/Ghsr/Ptger4/Cd38/Sytl4/Ucp2/P2ry1/Glp1r/Cpt1a/Npvf/Ghrh/Sfrp1/Tcf7l2/Adcyap1/Mtnr1a/Gck/Rab11fip1",21,"BP"
"1","GO:0009914","hormone transport","24/458","270/14231",6.99640100728485e-06,0.00182356194825589,0.00156866675215966,"Cckar/Agt/Gal/Sstr5/Oprk1/Ghsr/Ptger4/Cd38/Sytl4/Ucp2/P2ry1/Glp1r/Cpt1a/Npvf/Tbx3/Ghrh/Slc18a2/Sfrp1/Tcf7l2/Adcyap1/Mtnr1a/Lrp2/Gck/Rab11fip1",24,"BP"
"-1","GO:0048813","dendrite morphogenesis","16/408","153/14231",8.21216511465521e-06,0.0018674463470726,0.00170524888240455,"Kalrn/Akap5/Lzts1/Lzts3/Mef2a/Ppp3ca/Mapk8/Itpka/Camk2a/Arc/Nsmf/Dclk1/Zfp365/Numb/Cdk5r1/Rbfox2",16,"BP"
"1","GO:0021761","limbic system development","12/458","79/14231",7.73708063025503e-06,0.00188217381465337,0.00161908592557337,"Otp/Lmx1a/Prox1/Pitx2/Foxb1/Lhx5/Nkx2-1/Mfsd2a/Tbx3/Hap1/Plxna3/Smo",12,"BP"
"1","GO:0005184","neuropeptide hormone activity","6/460","21/14184",4.03554928545647e-05,0.00206546749791999,0.00182275527534493,"Hcrt/Oxt/Avp/Gal/Pdyn/Adcyap1",6,"MF"
"-1","GO:0005249","voltage-gated potassium channel activity","11/413","77/14184",1.32500837973757e-05,0.00250753138778616,0.00220813102961241,"Kcnh3/Kcnip2/Kcnab2/Kcnk1/Kcnv1/Kcnh7/Kcns1/Kcna1/Kcnj4/Kcnj11/Kcnb1",11,"MF"
"-1","GO:0005244","voltage-gated ion channel activity","16/413","159/14184",1.62299766199751e-05,0.00250753138778616,0.00220813102961241,"Kcnh3/Kcnip2/Grin2a/Kcnab2/Kcnk1/Cacnb4/Scn1b/Kcnv1/Kcnh7/Ptk2b/Kcns1/Kcna1/Kcnj4/Kcnj11/Kcnb1/Scn4b",16,"MF"
"-1","GO:0022832","voltage-gated channel activity","16/413","159/14184",1.62299766199751e-05,0.00250753138778616,0.00220813102961241,"Kcnh3/Kcnip2/Grin2a/Kcnab2/Kcnk1/Cacnb4/Scn1b/Kcnv1/Kcnh7/Ptk2b/Kcns1/Kcna1/Kcnj4/Kcnj11/Kcnb1/Scn4b",16,"MF"
"1","GO:0071855","neuropeptide receptor binding","6/460","22/14184",5.39783630787669e-05,0.00253248486777881,0.00223489362922614,"Hcrt/Pmch/Gal/Ghrh/Mrap2/Adcyap1",6,"MF"
"-1","GO:0098660","inorganic ion transmembrane transport","32/408","490/14231",1.28720990991214e-05,0.00269093314555429,0.00245721155323957,"Kcnh3/Kcnip2/Prkce/Grin2a/Nos1ap/Plcb1/Atp2b2/Kcnab2/Kcnk1/Itpr1/Ptpn3/Slc24a2/Cacnb4/Scn1b/Fgf12/Kcnv1/Atp2b1/Kcnh7/Ptk2b/Ppp2ca/Kcns1/Atp1a3/Kcna1/Kcnj4/Drd1/Kcnj11/Kcnb1/Sestd1/Atp2a2/Thy1/Scn4b/Neto1",32,"BP"
